Country,Investment area,Year,Funder,Amount,Unit,Row type,Category (as printed in MoU),Source note,MoU footnote (verbatim),MoU footnote location,Source (MoU PDF)
Kenya,Frontline lab workers,2030,Government,6462293.0,USD,Line item,NEW GoK: Frontline Lab Workers,Row mislabeled '# FTEs' in App.1 but values are USD; total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline lab workers,2031,Government,6462293.0,USD,Line item,NEW GoK: Frontline Lab Workers,Row mislabeled '# FTEs' in App.1 but values are USD; total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Other commodities,2026,Government,0.0,USD,Line item,NEW GoK: Other Commodities,total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Other commodities,2027,Government,29912892.0,USD,Line item,NEW GoK: Other Commodities,total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Other commodities,2028,Government,29912892.0,USD,Line item,NEW GoK: Other Commodities,total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Other commodities,2029,Government,44869339.0,USD,Line item,NEW GoK: Other Commodities,total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Other commodities,2030,Government,59825785.0,USD,Line item,NEW GoK: Other Commodities,total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Other commodities,2031,Government,74782231.0,USD,Line item,NEW GoK: Other Commodities,total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2026,Government,0.0,USD,Line item,NEW GoK: Frontline Healthcare Workers,Row mislabeled '# FTEs' in App.1 but values are USD; total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2027,Government,0.0,USD,Line item,NEW GoK: Frontline Healthcare Workers,Row mislabeled '# FTEs' in App.1 but values are USD; total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2028,Government,45735429.0,USD,Line item,NEW GoK: Frontline Healthcare Workers,Row mislabeled '# FTEs' in App.1 but values are USD; total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2029,Government,45735429.0,USD,Line item,NEW GoK: Frontline Healthcare Workers,Row mislabeled '# FTEs' in App.1 but values are USD; total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2030,Government,45735429.0,USD,Line item,NEW GoK: Frontline Healthcare Workers,Row mislabeled '# FTEs' in App.1 but values are USD; total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2031,Government,45735429.0,USD,Line item,NEW GoK: Frontline Healthcare Workers,Row mislabeled '# FTEs' in App.1 but values are USD; total incl. 2031,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,TOTAL,2026,Government,0.0,USD,Total / subtotal,NEW GoK: TOTAL,"2026-2030 subtotal = 365,248,947 (derived; not printed)",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,TOTAL,2027,Government,34401184.0,USD,Total / subtotal,NEW GoK: TOTAL,"2026-2030 subtotal = 365,248,947 (derived; not printed)",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,TOTAL,2028,Government,91835247.0,USD,Total / subtotal,NEW GoK: TOTAL,"2026-2030 subtotal = 365,248,947 (derived; not printed)",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,TOTAL,2029,Government,112028035.0,USD,Total / subtotal,NEW GoK: TOTAL,"2026-2030 subtotal = 365,248,947 (derived; not printed)",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,TOTAL,2030,Government,126984481.0,USD,Total / subtotal,NEW GoK: TOTAL,"2026-2030 subtotal = 365,248,947 (derived; not printed)",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,TOTAL,2031,Government,141940927.0,USD,Total / subtotal,NEW GoK: TOTAL,"2026-2030 subtotal = 365,248,947 (derived; not printed)",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Laboratory commodities,2026,Government,2116279.0,USD,Line item - existing (excl. from headline total),EXISTING GoK: Lab Commodities (Para 2.2.4.1),Not counted in App.1 new co-financing,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Laboratory commodities,2027,Government,2116279.0,USD,Line item - existing (excl. from headline total),EXISTING GoK: Lab Commodities (Para 2.2.4.1),Not counted in App.1 new co-financing,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Laboratory commodities,2028,Government,2116279.0,USD,Line item - existing (excl. from headline total),EXISTING GoK: Lab Commodities (Para 2.2.4.1),Not counted in App.1 new co-financing,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Laboratory commodities,2029,Government,2116279.0,USD,Line item - existing (excl. from headline total),EXISTING GoK: Lab Commodities (Para 2.2.4.1),Not counted in App.1 new co-financing,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Laboratory commodities,2030,Government,2116279.0,USD,Line item - existing (excl. from headline total),EXISTING GoK: Lab Commodities (Para 2.2.4.1),Not counted in App.1 new co-financing,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Other commodities,2026,Government,105928166.0,USD,Line item - existing (excl. from headline total),EXISTING GoK: Other Commodities (Para 2.3.3.1),Not counted in App.1; 2026-2030 subtotal shown,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Other commodities,2027,Government,105928166.0,USD,Line item - existing (excl. from headline total),EXISTING GoK: Other Commodities (Para 2.3.3.1),Not counted in App.1; 2026-2030 subtotal shown,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Other commodities,2028,Government,105928166.0,USD,Line item - existing (excl. from headline total),EXISTING GoK: Other Commodities (Para 2.3.3.1),Not counted in App.1; 2026-2030 subtotal shown,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Other commodities,2029,Government,105928166.0,USD,Line item - existing (excl. from headline total),EXISTING GoK: Other Commodities (Para 2.3.3.1),Not counted in App.1; 2026-2030 subtotal shown,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Other commodities,2030,Government,105928166.0,USD,Line item - existing (excl. from headline total),EXISTING GoK: Other Commodities (Para 2.3.3.1),Not counted in App.1; 2026-2030 subtotal shown,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Other commodities,2031,Government,105928166.0,USD,Line item - existing (excl. from headline total),EXISTING GoK: Other Commodities (Para 2.3.3.1),Not counted in App.1; 2026-2030 subtotal shown,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline lab workers,2026,Government,0.0,FTEs,Line item,GoK new FTEs: Frontline Lab Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline lab workers,2027,Government,0.0,FTEs,Line item,GoK new FTEs: Frontline Lab Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline lab workers,2028,Government,515.0,FTEs,Line item,GoK new FTEs: Frontline Lab Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline lab workers,2029,Government,515.0,FTEs,Line item,GoK new FTEs: Frontline Lab Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline lab workers,2030,Government,515.0,FTEs,Line item,GoK new FTEs: Frontline Lab Workers,,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2026,Government,0.0,FTEs,Line item,GoK new FTEs: Frontline Healthcare Workers,"vs USG 28,668 FTEs funded in 2026 - ~15,375 FTE handover cliff",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2027,Government,0.0,FTEs,Line item,GoK new FTEs: Frontline Healthcare Workers,"vs USG 28,668 FTEs funded in 2026 - ~15,375 FTE handover cliff",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2028,Government,13293.0,FTEs,Line item,GoK new FTEs: Frontline Healthcare Workers,"vs USG 28,668 FTEs funded in 2026 - ~15,375 FTE handover cliff",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2029,Government,13293.0,FTEs,Line item,GoK new FTEs: Frontline Healthcare Workers,"vs USG 28,668 FTEs funded in 2026 - ~15,375 FTE handover cliff",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2030,Government,13293.0,FTEs,Line item,GoK new FTEs: Frontline Healthcare Workers,"vs USG 28,668 FTEs funded in 2026 - ~15,375 FTE handover cliff",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2026,Government,30.0,FTEs,Line item,GoK salaries: Field Epidemiologists,,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2027,Government,40.0,FTEs,Line item,GoK salaries: Field Epidemiologists,,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2028,Government,50.0,FTEs,Line item,GoK salaries: Field Epidemiologists,,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2029,Government,60.0,FTEs,Line item,GoK salaries: Field Epidemiologists,,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2030,Government,70.0,FTEs,Line item,GoK salaries: Field Epidemiologists,,,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2026,Government,371.0,FTEs,Line item,"GoK salaries: Other positions (responders, logisticians, data scientists, laboratorians)",,"*Includes public health emergency responders, logisticians, data scientists, laboratorians etc.","§2.1.2.5, p.6 — GoK FELTP salaries table, 'Other Positions*' row",https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2027,Government,405.0,FTEs,Line item,"GoK salaries: Other positions (responders, logisticians, data scientists, laboratorians)",,"*Includes public health emergency responders, logisticians, data scientists, laboratorians etc.","§2.1.2.5, p.6 — GoK FELTP salaries table, 'Other Positions*' row",https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2028,Government,443.0,FTEs,Line item,"GoK salaries: Other positions (responders, logisticians, data scientists, laboratorians)",,"*Includes public health emergency responders, logisticians, data scientists, laboratorians etc.","§2.1.2.5, p.6 — GoK FELTP salaries table, 'Other Positions*' row",https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2029,Government,227.0,FTEs,Line item,"GoK salaries: Other positions (responders, logisticians, data scientists, laboratorians)",,"*Includes public health emergency responders, logisticians, data scientists, laboratorians etc.","§2.1.2.5, p.6 — GoK FELTP salaries table, 'Other Positions*' row",https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Frontline healthcare workers,2030,Government,155.0,FTEs,Line item,"GoK salaries: Other positions (responders, logisticians, data scientists, laboratorians)",,"*Includes public health emergency responders, logisticians, data scientists, laboratorians etc.","§2.1.2.5, p.6 — GoK FELTP salaries table, 'Other Positions*' row",https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Domestic health expenditure increase,2026,Government,0.0,USD,Alternative measure (do not sum),Increase in domestic govt health expenditure vs 2025 baseline (converted to USD),"Converted from KES billions as printed (0/10/20/35/50; total KES 115bn, Kenya FY 2025/26-2029/30) at the ~KES 135.3/US$ rate implied by KFF's $850M valuation of this pledge; years scaled to sum exactly to $850M. NOT a PPP conversion. 1:1 USG funding cut if missed (Para 6.1.4)",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Domestic health expenditure increase,2027,Government,73913043.0,USD,Alternative measure (do not sum),Increase in domestic govt health expenditure vs 2025 baseline (converted to USD),"Converted from KES billions as printed (0/10/20/35/50; total KES 115bn, Kenya FY 2025/26-2029/30) at the ~KES 135.3/US$ rate implied by KFF's $850M valuation of this pledge; years scaled to sum exactly to $850M. NOT a PPP conversion. 1:1 USG funding cut if missed (Para 6.1.4)",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Domestic health expenditure increase,2028,Government,147826087.0,USD,Alternative measure (do not sum),Increase in domestic govt health expenditure vs 2025 baseline (converted to USD),"Converted from KES billions as printed (0/10/20/35/50; total KES 115bn, Kenya FY 2025/26-2029/30) at the ~KES 135.3/US$ rate implied by KFF's $850M valuation of this pledge; years scaled to sum exactly to $850M. NOT a PPP conversion. 1:1 USG funding cut if missed (Para 6.1.4)",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Domestic health expenditure increase,2029,Government,258695652.0,USD,Alternative measure (do not sum),Increase in domestic govt health expenditure vs 2025 baseline (converted to USD),"Converted from KES billions as printed (0/10/20/35/50; total KES 115bn, Kenya FY 2025/26-2029/30) at the ~KES 135.3/US$ rate implied by KFF's $850M valuation of this pledge; years scaled to sum exactly to $850M. NOT a PPP conversion. 1:1 USG funding cut if missed (Para 6.1.4)",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Kenya,Domestic health expenditure increase,2030,Government,369565218.0,USD,Alternative measure (do not sum),Increase in domestic govt health expenditure vs 2025 baseline (converted to USD),"Converted from KES billions as printed (0/10/20/35/50; total KES 115bn, Kenya FY 2025/26-2029/30) at the ~KES 135.3/US$ rate implied by KFF's $850M valuation of this pledge; years scaled to sum exactly to $850M. NOT a PPP conversion. 1:1 USG funding cut if missed (Para 6.1.4)",,,https://www.citizen.org/wp-content/uploads/2026-0007QN-Kenya-Health-12.4.2025.pdf
Uganda,Surveillance & outbreak response,2026,USG,5092000.0,USD,Line item,Surveillance & Outbreak Response,Only USG line that does not decline; includes Public Health Emergency Account support,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Surveillance & outbreak response,2027,USG,5092000.0,USD,Line item,Surveillance & Outbreak Response,Only USG line that does not decline; includes Public Health Emergency Account support,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Surveillance & outbreak response,2028,USG,5092000.0,USD,Line item,Surveillance & Outbreak Response,Only USG line that does not decline; includes Public Health Emergency Account support,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Surveillance & outbreak response,2029,USG,5092000.0,USD,Line item,Surveillance & Outbreak Response,Only USG line that does not decline; includes Public Health Emergency Account support,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Surveillance & outbreak response,2030,USG,5092000.0,USD,Line item,Surveillance & Outbreak Response,Only USG line that does not decline; includes Public Health Emergency Account support,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Laboratory commodities,2026,USG,52757874.0,USD,Line item,Laboratory Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Laboratory commodities,2027,USG,43525246.0,USD,Line item,Laboratory Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Laboratory commodities,2028,USG,34292618.0,USD,Line item,Laboratory Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Laboratory commodities,2029,USG,25059990.0,USD,Line item,Laboratory Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Laboratory commodities,2030,USG,16452728.0,USD,Line item,Laboratory Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Other commodities,2026,USG,50454474.0,USD,Line item,Other Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Other commodities,2027,USG,41624941.0,USD,Line item,Other Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Other commodities,2028,USG,32795408.0,USD,Line item,Other Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Other commodities,2029,USG,23965875.0,USD,Line item,Other Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Other commodities,2030,USG,21320105.0,USD,Line item,Other Commodities,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
